,Participant Private ID,Spreadsheet,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Type,Reaction Time,Response,display,Button A,Button B,Zuweisung_Mitspieler(in),partnerAnswer,reward
3555,8329948.0,Positive-to-negative,38.0,36,1.0,decision,response_button_text,1286.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""XMP""",2,2
3563,8329948.0,Positive-to-negative,34.0,37,1.0,decision,response_button_text,1132.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""nicoletta""",2,2
3571,8329948.0,Positive-to-negative,62.0,38,1.0,decision,response_button_text,1540.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""olaf""",2,2
3579,8329948.0,Positive-to-negative,35.0,39,1.0,decision,response_button_text,1526.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Skyluke""",2,2
3587,8329948.0,Positive-to-negative,51.0,40,1.0,decision,response_button_text,1829.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""michi""",2,2
3595,8329948.0,Positive-to-negative,49.0,41,1.0,decision,response_button_text,1444.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""CMPdavid""",2,2
3603,8329948.0,Positive-to-negative,59.0,42,1.0,decision,response_button_text,1128.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Fatima""",2,2
3611,8329948.0,Positive-to-negative,45.0,43,1.0,decision,response_button_text,1544.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""ölsmc""",2,2
3619,8329948.0,Positive-to-negative,60.0,44,1.0,decision,response_button_text,1123.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""imPACT""",2,2
3627,8329948.0,Positive-to-negative,33.0,45,1.0,decision,response_button_text,1117.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""ivette""",2,2
3635,8329948.0,Positive-to-negative,47.0,46,1.0,decision,response_button_text,1210.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""blume""",2,2
3643,8329948.0,Positive-to-negative,56.0,47,1.0,decision,response_button_text,4025.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""pusher""",2,2
3651,8329948.0,Positive-to-negative,40.0,48,1.0,decision,response_button_text,1817.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""fatima""",2,2
3659,8329948.0,Positive-to-negative,39.0,49,1.0,decision,response_button_text,1549.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""underwood""",2,2
3667,8329948.0,Positive-to-negative,43.0,50,1.0,decision,response_button_text,1218.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""katja""",2,2
3675,8329948.0,Positive-to-negative,42.0,51,1.0,decision,response_button_text,1258.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""swap""",2,2
3683,8329948.0,Positive-to-negative,53.0,52,1.0,decision,response_button_text,1267.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Nadine""",2,2
3691,8329948.0,Positive-to-negative,50.0,53,1.0,decision,response_button_text,1420.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""camper""",2,2
3699,8329948.0,Positive-to-negative,41.0,54,1.0,decision,response_button_text,1777.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""ironMaan""",2,2
3707,8329948.0,Positive-to-negative,44.0,55,1.0,decision,response_button_text,1476.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""shallweplay""",2,2
3715,8329948.0,Positive-to-negative,46.0,56,1.0,decision,response_button_text,1177.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""plethoraa""",2,2
3723,8329948.0,Positive-to-negative,48.0,57,1.0,decision,response_button_text,5492.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""RammStein""",2,2
3731,8329948.0,Positive-to-negative,55.0,58,1.0,decision,response_button_text,2064.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""quatschkopf""",2,2
3739,8329948.0,Positive-to-negative,52.0,59,1.0,decision,response_button_text,1675.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Carsten""",2,2
3747,8329948.0,Positive-to-negative,37.0,60,1.0,decision,response_button_text,1476.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""ricarda8""",2,2
3772,9253510.0,Positive-to-negative,17.0,1,1.0,decision,response_button_text,4731.200000047684,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""keEpcalm""",2,2
3780,9253510.0,Positive-to-negative,29.0,2,1.0,decision,response_button_text,5655.5,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""c3po""",0,0
3786,9253510.0,Positive-to-negative,11.0,3,1.0,decision,response_button_text,3168.4000000953674,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""collin""",2,2
3794,9253510.0,Positive-to-negative,24.0,4,1.0,decision,response_button_text,2070.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""dillon""",2,2
3802,9253510.0,Positive-to-negative,30.0,5,1.0,decision,response_button_text,2476.0,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""holy shit""",0,0
3808,9253510.0,Positive-to-negative,31.0,6,1.0,decision,response_button_text,1278.8999998569489,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""max""",2,2
3816,9253510.0,Positive-to-negative,22.0,7,1.0,decision,response_button_text,1103.8999998569489,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""born toKill""",2,2
3824,9253510.0,Positive-to-negative,21.0,8,1.0,decision,response_button_text,1888.5,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""fabien""",0,0
3830,9253510.0,Positive-to-negative,23.0,9,1.0,decision,response_button_text,1140.0999999046326,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""8D""",2,2
3838,9253510.0,Positive-to-negative,14.0,10,1.0,decision,response_button_text,989.2999999523164,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Woop""",2,2
3846,9253510.0,Positive-to-negative,28.0,11,1.0,decision,response_button_text,869.3999998569489,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Kitty""",2,2
3854,9253510.0,Positive-to-negative,20.0,12,1.0,decision,response_button_text,2724.099999904633,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""maggy""",2,2
3862,9253510.0,Positive-to-negative,16.0,13,1.0,decision,response_button_text,3052.099999904633,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""666""",2,2
3870,9253510.0,Positive-to-negative,4.0,14,1.0,decision,response_button_text,1702.2000000476835,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Daniel""",2,2
3878,9253510.0,Positive-to-negative,3.0,15,1.0,decision,response_button_text,4640.900000095367,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""kazandr""",2,2
3886,9253510.0,Positive-to-negative,25.0,16,1.0,decision,response_button_text,1471.7999999523165,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""ines""",2,2
3894,9253510.0,Positive-to-negative,15.0,17,1.0,decision,response_button_text,2520.700000047684,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""next""",2,2
3902,9253510.0,Positive-to-negative,8.0,18,1.0,decision,response_button_text,2611.200000047684,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Temminator""",1,1
3908,9253510.0,Positive-to-negative,32.0,19,1.0,decision,response_button_text,2021.5,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Steffen""",2,2
3916,9253510.0,Positive-to-negative,6.0,20,1.0,decision,response_button_text,1712.2999999523165,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""memphis""",2,2
3924,9253510.0,Positive-to-negative,5.0,21,1.0,decision,response_button_text,2197.899999856949,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""lisa""",1,1
3930,9253510.0,Positive-to-negative,10.0,22,1.0,decision,response_button_text,2349.700000047684,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Zoe""",2,2
3938,9253510.0,Positive-to-negative,27.0,23,1.0,decision,response_button_text,3344.099999904633,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""CptSparrow""",1,1
3944,9253510.0,Positive-to-negative,9.0,24,1.0,decision,response_button_text,988.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Mooney""",2,2
3952,9253510.0,Positive-to-negative,26.0,25,1.0,decision,response_button_text,1723.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Ppwjer""",2,2
3960,9253510.0,Positive-to-negative,13.0,26,1.0,decision,response_button_text,1042.1999998092651,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""TryMe""",2,2
3968,9253510.0,Positive-to-negative,19.0,27,1.0,decision,response_button_text,1158.4000000953674,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Rico""",2,2
3976,9253510.0,Positive-to-negative,12.0,28,1.0,decision,response_button_text,1216.4000000953674,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""schnuck""",2,2
3984,9253510.0,Positive-to-negative,18.0,29,1.0,decision,response_button_text,1306.7999999523165,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Chris""",2,2
3992,9253510.0,Positive-to-negative,7.0,30,1.0,decision,response_button_text,1707.4000000953674,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""sdlfn""",2,2
4000,9253510.0,Positive-to-negative,49.0,31,1.0,decision,response_button_text,1022.5,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""CMPdavid""",2,2
4008,9253510.0,Positive-to-negative,54.0,32,1.0,decision,response_button_text,1017.5999999046326,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""????""",2,2
4016,9253510.0,Positive-to-negative,44.0,33,1.0,decision,response_button_text,1086.5999999046326,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""shallweplay""",2,2
4024,9253510.0,Positive-to-negative,48.0,34,1.0,decision,response_button_text,1944.700000047684,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""RammStein""",2,2
4032,9253510.0,Positive-to-negative,40.0,35,1.0,decision,response_button_text,1308.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""fatima""",2,2
4040,9253510.0,Positive-to-negative,51.0,36,1.0,decision,response_button_text,1811.8999998569489,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""michi""",2,2
4048,9253510.0,Positive-to-negative,55.0,37,1.0,decision,response_button_text,930.5,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""quatschkopf""",2,2
4056,9253510.0,Positive-to-negative,46.0,38,1.0,decision,response_button_text,2091.899999856949,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""plethoraa""",2,2
4064,9253510.0,Positive-to-negative,45.0,39,1.0,decision,response_button_text,1464.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""ölsmc""",2,2
4072,9253510.0,Positive-to-negative,42.0,40,1.0,decision,response_button_text,1887.6000001430511,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""swap""",2,2
4080,9253510.0,Positive-to-negative,34.0,41,1.0,decision,response_button_text,976.4000000953674,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""nicoletta""",2,2
4088,9253510.0,Positive-to-negative,36.0,42,1.0,decision,response_button_text,925.7000000476836,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""ninja""",2,2
4096,9253510.0,Positive-to-negative,58.0,43,1.0,decision,response_button_text,1666.5,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""özclan""",2,2
4104,9253510.0,Positive-to-negative,35.0,44,1.0,decision,response_button_text,1367.3999998569489,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Skyluke""",2,2
4112,9253510.0,Positive-to-negative,47.0,45,1.0,decision,response_button_text,1000.7999999523164,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""blume""",2,2
4120,9253510.0,Positive-to-negative,60.0,46,1.0,decision,response_button_text,1133.5999999046326,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""imPACT""",2,2
4128,9253510.0,Positive-to-negative,62.0,47,1.0,decision,response_button_text,893.8999998569489,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""olaf""",2,2
4136,9253510.0,Positive-to-negative,33.0,48,1.0,decision,response_button_text,1908.200000047684,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""ivette""",2,2
4144,9253510.0,Positive-to-negative,37.0,49,1.0,decision,response_button_text,1552.2000000476835,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""ricarda8""",2,2
4152,9253510.0,Positive-to-negative,39.0,50,1.0,decision,response_button_text,1263.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""underwood""",2,2
4160,9253510.0,Positive-to-negative,43.0,51,1.0,decision,response_button_text,1641.2000000476835,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""katja""",2,2
4168,9253510.0,Positive-to-negative,52.0,52,1.0,decision,response_button_text,1126.0999999046326,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Carsten""",1,1
4174,9253510.0,Positive-to-negative,53.0,53,1.0,decision,response_button_text,874.9000000953674,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Nadine""",2,2
4182,9253510.0,Positive-to-negative,57.0,54,1.0,decision,response_button_text,1330.2999999523165,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Uli""",2,2
4190,9253510.0,Positive-to-negative,41.0,55,1.0,decision,response_button_text,1025.4000000953674,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""ironMaan""",2,2
4198,9253510.0,Positive-to-negative,50.0,56,1.0,decision,response_button_text,1157.2999999523165,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""camper""",1,1
4204,9253510.0,Positive-to-negative,61.0,57,1.0,decision,response_button_text,764.5,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""lilly""",2,2
4212,9253510.0,Positive-to-negative,56.0,58,1.0,decision,response_button_text,1062.7999999523165,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""pusher""",2,2
4220,9253510.0,Positive-to-negative,59.0,59,1.0,decision,response_button_text,901.5,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Fatima""",2,2
4228,9253510.0,Positive-to-negative,38.0,60,1.0,decision,response_button_text,1243.3000001907349,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""XMP""",1,1
4249,9164610.0,Positive-to-negative,14.0,1,1.0,decision,response_button_text,4840.700000047684,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Woop""",0,0
4255,9164610.0,Positive-to-negative,9.0,2,1.0,decision,response_button_text,3593.4000000953674,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Mooney""",0,0
4261,9164610.0,Positive-to-negative,27.0,3,1.0,decision,response_button_text,2719.0,1,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""CptSparrow""",2,2
4269,9164610.0,Positive-to-negative,5.0,4,1.0,decision,response_button_text,3625.300000190735,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""lisa""",1,1
4275,9164610.0,Positive-to-negative,32.0,5,1.0,decision,response_button_text,2447.2999999523163,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Steffen""",0,0
4281,9164610.0,Positive-to-negative,30.0,6,1.0,decision,response_button_text,2789.599999904633,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""holy shit""",0,0
4287,9164610.0,Positive-to-negative,23.0,7,1.0,decision,response_button_text,1485.7000000476835,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""8D""",0,0
4293,9164610.0,Positive-to-negative,13.0,8,1.0,decision,response_button_text,1871.7999999523165,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""TryMe""",0,0
4299,9164610.0,Positive-to-negative,17.0,9,1.0,decision,response_button_text,1568.7999999523165,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""keEpcalm""",0,0
4305,9164610.0,Positive-to-negative,18.0,10,1.0,decision,response_button_text,1331.5999999046326,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Chris""",0,0
4311,9164610.0,Positive-to-negative,25.0,11,1.0,decision,response_button_text,1162.7000000476835,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""ines""",0,0
4317,9164610.0,Positive-to-negative,7.0,12,1.0,decision,response_button_text,1559.3000001907349,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""sdlfn""",0,0
4323,9164610.0,Positive-to-negative,16.0,13,1.0,decision,response_button_text,2236.9000000953674,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""666""",0,0
4329,9164610.0,Positive-to-negative,4.0,14,1.0,decision,response_button_text,1274.5,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Daniel""",0,0
4335,9164610.0,Positive-to-negative,26.0,15,1.0,decision,response_button_text,1345.8999998569489,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Ppwjer""",0,0
4341,9164610.0,Positive-to-negative,10.0,16,1.0,decision,response_button_text,1014.2000000476836,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Zoe""",0,0
4347,9164610.0,Positive-to-negative,29.0,17,1.0,decision,response_button_text,1715.1000001430511,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""c3po""",0,0
4353,9164610.0,Positive-to-negative,24.0,18,1.0,decision,response_button_text,1524.5,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""dillon""",0,0
4359,9164610.0,Positive-to-negative,6.0,19,1.0,decision,response_button_text,1182.2999999523165,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""memphis""",0,0
4365,9164610.0,Positive-to-negative,19.0,20,1.0,decision,response_button_text,1173.2000000476835,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Rico""",0,0
4371,9164610.0,Positive-to-negative,3.0,21,1.0,decision,response_button_text,1174.3999998569489,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""kazandr""",0,0
4377,9164610.0,Positive-to-negative,31.0,22,1.0,decision,response_button_text,1098.4000000953674,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""max""",1,1
4383,9164610.0,Positive-to-negative,20.0,23,1.0,decision,response_button_text,980.7999999523164,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""maggy""",1,1
4389,9164610.0,Positive-to-negative,11.0,24,1.0,decision,response_button_text,1467.9000000953674,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""collin""",1,1
4395,9164610.0,Positive-to-negative,15.0,25,1.0,decision,response_button_text,2384.099999904633,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""next""",0,0
4401,9164610.0,Positive-to-negative,8.0,26,1.0,decision,response_button_text,839.7999999523163,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Temminator""",1,1
4407,9164610.0,Positive-to-negative,12.0,27,1.0,decision,response_button_text,1107.6999998092651,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""schnuck""",0,0
4413,9164610.0,Positive-to-negative,22.0,28,1.0,decision,response_button_text,847.1999998092651,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""born toKill""",0,0
4419,9164610.0,Positive-to-negative,21.0,29,1.0,decision,response_button_text,715.2000000476837,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""fabien""",0,0
4425,9164610.0,Positive-to-negative,28.0,30,1.0,decision,response_button_text,743.5,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Kitty""",0,0
4431,9164610.0,Positive-to-negative,52.0,31,1.0,decision,response_button_text,1003.0,0,Trials,50ct behalten,50ct spenden,"Sie spielen mit ""Carsten""",1,1
